osha_establishment_id,cms_ccn,tier,name_score,addr_score,hno_match,zip_match
148199,155759,A,1.0,0.966,True,True
148152,155760,A,1.0,1.0,True,True
145615,155762,A,1.0,1.0,True,True
1534687,155764,A,0.88,1.0,True,True
145628,155767,A,1.0,1.0,True,True
145538,155769,A,1.0,1.0,True,True
1430456,155770,A,0.941,0.978,True,True
1508685,155772,A,1.0,1.0,True,True
147618,155775,A,1.0,1.0,True,False
147607,155777,A,1.0,1.0,True,True
147647,155779,A,1.0,1.0,True,True
148193,155782,A,1.0,1.0,True,True
147736,155783,A,1.0,1.0,True,True
148215,155785,A,1.0,1.0,True,True
148186,155789,A,1.0,1.0,True,True
1400363,155790,A,1.0,1.0,True,True
147764,155791,A,1.0,1.0,True,True
883214,155793,A,1.0,1.0,True,True
806000,155794,A,1.0,1.0,True,True
1508681,155795,A,1.0,1.0,True,True
148165,155797,A,1.0,1.0,True,True
1506991,155798,A,1.0,1.0,True,True
1436298,155799,A,1.0,1.0,True,True
1116553,155800,A,0.634,1.0,True,True
955115,155803,A,1.0,1.0,True,True
667773,155805,A,1.0,1.0,True,True
147558,155806,A,1.0,1.0,True,True
147697,155808,A,1.0,1.0,True,True
1517723,155810,A,1.0,0.933,True,True
147684,155811,A,1.0,1.0,True,True
148241,155812,A,1.0,1.0,True,True
158716,155814,A,1.0,1.0,True,True
1508684,155815,A,1.0,1.0,True,True
150440,155816,A,1.0,1.0,True,False
145643,155818,A,1.0,1.0,True,True
148172,155819,A,1.0,1.0,True,True
1515903,155820,A,0.933,1.0,True,True
147775,155822,A,1.0,1.0,True,True
1400425,155823,A,1.0,1.0,True,True
1508704,155824,A,1.0,1.0,True,True
1400392,155826,A,1.0,1.0,True,True
1193100,155827,A,1.0,1.0,True,True
147636,155829,A,1.0,1.0,True,True
146804,155830,A,1.0,1.0,True,False
1206349,155831,A,1.0,1.0,True,True
147675,155833,A,1.0,1.0,True,True
1531280,155834,A,1.0,1.0,True,True
1137270,155835,A,1.0,1.0,True,True
883034,155836,A,1.0,1.0,True,True
145605,155837,A,1.0,1.0,True,True
145774,155838,A,1.0,1.0,True,True
1145376,155840,A,1.0,1.0,True,True
882988,155841,A,1.0,1.0,True,True
1508699,155842,A,1.0,1.0,True,True
145679,155843,A,1.0,1.0,True,True
1277042,155844,A,1.0,1.0,True,True
147422,155849,A,1.0,1.0,True,True
943301,155850,A,1.0,1.0,True,True
150451,155851,A,1.0,1.0,True,True
147438,155852,A,1.0,0.889,True,True
150408,155854,A,1.0,1.0,True,True
160168,15A011,A,1.0,1.0,True,True
1447676,165006,A,1.0,1.0,True,True
1426932,165033,A,1.0,1.0,True,True
1393144,165034,A,1.0,0.875,True,True
939224,165110,A,1.0,1.0,True,True
1261999,165135,A,1.0,1.0,True,True
1518069,165145,A,1.0,1.0,True,True
950902,165146,A,1.0,1.0,True,True
1305130,165152,A,1.0,1.0,True,True
1524272,165156,A,1.0,1.0,True,True
120800,165157,A,1.0,1.0,True,True
681515,165158,A,1.0,1.0,True,True
1450766,165165,A,1.0,0.923,True,True
1398788,165174,A,1.0,1.0,True,False
1401223,165175,A,1.0,1.0,True,True
1450769,165180,A,1.0,1.0,True,True
1518128,165185,A,1.0,0.933,True,True
1528957,165186,A,0.778,0.882,True,True
1337878,165188,A,1.0,0.897,True,True
1450753,165193,A,1.0,1.0,True,True
1450750,165199,A,1.0,0.944,True,True
1447525,165204,A,1.0,1.0,True,True
1413603,165205,A,0.824,1.0,True,True
1523692,165208,A,1.0,1.0,True,True
1450777,165209,A,1.0,1.0,True,True
1450760,165214,A,1.0,1.0,True,True
1450761,165215,A,1.0,0.889,True,True
1474682,165220,A,1.0,1.0,True,True
1450749,165222,A,1.0,1.0,True,True
1450774,165223,A,1.0,1.0,True,True
1450744,165225,A,1.0,1.0,True,True
1450762,165226,A,1.0,1.0,True,True
1450752,165228,A,1.0,1.0,True,True
1401561,165235,A,1.0,0.909,True,True
1478028,165238,A,1.0,1.0,True,True
1498527,165241,A,1.0,0.957,True,True
1524293,165245,A,1.0,1.0,True,True
1450773,165251,A,1.0,1.0,True,True
1450770,165253,A,1.0,0.87,True,True
1338879,165261,A,1.0,1.0,True,True
913293,165266,A,1.0,1.0,True,True
1372987,165268,A,1.0,0.897,True,True
45339,165269,A,1.0,0.914,True,True
1450782,165271,A,1.0,1.0,True,False
1450767,165274,A,1.0,1.0,True,True
1428629,165275,A,1.0,0.897,True,True
1425848,165278,A,1.0,1.0,True,True
109647,165279,A,1.0,1.0,True,True
1503916,165280,A,1.0,1.0,True,True
1450747,165285,A,1.0,1.0,True,True
1450751,165287,A,1.0,1.0,True,True
1450740,165288,A,1.0,1.0,True,True
1450742,165292,A,1.0,0.88,True,True
1450776,165293,A,1.0,1.0,True,True
1441111,165301,A,1.0,0.88,True,True
1558508,165302,A,1.0,1.0,True,True
1301783,165303,A,0.889,1.0,True,True
1450781,165308,A,1.0,1.0,True,True
1431455,165309,A,1.0,1.0,True,True
1450756,165310,A,1.0,1.0,True,True
1527980,165311,A,1.0,1.0,True,True
1450755,165312,A,1.0,1.0,True,True
1450768,165313,A,1.0,1.0,True,True
1450754,165316,A,1.0,1.0,True,True
1276529,165320,A,1.0,1.0,True,True
1467617,165324,A,1.0,1.0,True,True
1305055,165325,A,1.0,1.0,True,True
1309760,165326,A,1.0,1.0,True,True
1450746,165330,A,1.0,0.889,True,True
1280085,165332,A,1.0,1.0,True,True
1303481,165333,A,1.0,0.96,True,True
1301779,165334,A,1.0,1.0,True,True
1273538,165336,A,1.0,0.909,True,True
1305139,165338,A,1.0,1.0,True,True
1305008,165340,A,1.0,1.0,True,True
1305012,165341,A,1.0,1.0,True,True
1301760,165342,A,1.0,1.0,True,True
1305016,165343,A,1.0,1.0,True,True
1450771,165345,A,1.0,1.0,True,True
1301756,165346,A,1.0,0.966,True,True
1303506,165347,A,1.0,1.0,True,True
1450743,165349,A,1.0,1.0,True,True
1301772,165352,A,1.0,1.0,True,True
1301758,165353,A,1.0,1.0,True,True
1301781,165354,A,1.0,1.0,True,True
1259851,165357,A,1.0,1.0,True,True
1531664,165358,A,1.0,1.0,True,True
1303500,165361,A,1.0,1.0,True,True
1524242,165362,A,1.0,1.0,True,True
1301765,165363,A,1.0,1.0,True,True
1301777,165364,A,1.0,0.963,True,True
1301767,165365,A,1.0,1.0,True,True
1303434,165366,A,1.0,1.0,True,True
1437051,165367,A,1.0,1.0,True,True
1302554,165369,A,1.0,1.0,True,True
1493959,165372,A,1.0,1.0,True,True
1252372,165374,A,1.0,1.0,True,True
925822,165379,A,1.0,0.917,True,True
1301761,165380,A,1.0,1.0,True,True
1441619,165381,A,1.0,1.0,True,True
1258913,165385,A,1.0,0.88,True,True
1301769,165386,A,1.0,1.0,True,True
63222,165396,A,1.0,1.0,True,True
198943,165406,A,1.0,0.909,True,True
1030232,165408,A,1.0,1.0,True,True
1305147,165411,A,1.0,0.947,True,True
1289279,165412,A,1.0,1.0,True,True
1172523,165414,A,1.0,1.0,True,True
1363214,165420,A,1.0,1.0,True,True
1021886,165423,A,1.0,1.0,True,True
1280113,165434,A,1.0,0.857,True,True
972443,165435,A,1.0,1.0,True,True
1434104,165437,A,1.0,1.0,True,True
1095534,165439,A,1.0,1.0,True,True
1097310,165440,A,1.0,1.0,True,True
197476,165448,A,1.0,1.0,True,True
1371197,165449,A,1.0,1.0,True,True
1464569,165450,A,1.0,1.0,True,True
1498807,165462,A,1.0,1.0,True,True
1295328,165465,A,1.0,1.0,True,True
1211464,165472,A,1.0,0.938,True,True
422549,165473,A,1.0,0.933,True,False
1275464,165474,A,1.0,0.917,True,True
806289,165475,A,1.0,1.0,True,True
252199,165476,A,1.0,1.0,True,True
1107993,165484,A,1.0,0.909,True,True
1198026,165487,A,1.0,1.0,True,True
955922,165491,A,1.0,0.87,True,True
930452,165495,A,1.0,0.889,True,True
45306,165503,A,1.0,1.0,True,True
1076826,165504,A,1.0,1.0,True,True
679087,165509,A,1.0,1.0,True,True
275854,165525,A,1.0,1.0,True,True
1446607,165528,A,1.0,1.0,True,True
272868,165530,A,1.0,1.0,True,True
972378,165532,A,0.64,1.0,True,True
1506872,165537,A,1.0,1.0,True,True
1088578,165538,A,1.0,1.0,True,True
910074,165545,A,1.0,1.0,True,True
923470,165547,A,1.0,1.0,True,True
209363,165569,A,1.0,1.0,True,True
1524254,165570,A,1.0,1.0,True,True
1427666,165575,A,1.0,1.0,True,True
1558644,165578,A,1.0,1.0,True,True
1436125,165579,A,1.0,1.0,True,True
1437464,165580,A,1.0,1.0,True,True
1269081,165601,A,1.0,1.0,True,True
1302560,165617,A,1.0,1.0,True,True
951301,165619,A,1.0,1.0,True,True
673179,165623,A,1.0,1.0,True,True
598450,165624,A,1.0,1.0,True,True
1338880,165792,A,1.0,1.0,True,True
1338883,165794,A,1.0,1.0,True,True
1026857,16A001,A,1.0,1.0,True,True
1498506,175008,A,1.0,0.9,True,True
1123109,175100,A,1.0,1.0,True,True
1442171,175114,A,1.0,1.0,True,True
1094245,175122,A,1.0,1.0,True,True
1442156,175133,A,1.0,1.0,True,True
1524517,175135,A,1.0,1.0,True,True
1498594,175141,A,1.0,1.0,True,True
628905,175157,A,1.0,0.87,True,True
1370845,175159,A,1.0,0.971,True,True
1498500,175162,A,1.0,0.923,True,True
1503963,175168,A,1.0,1.0,True,True
1479661,175175,A,1.0,0.933,True,True
1502736,175180,A,1.0,1.0,True,True
1170630,175182,A,1.0,1.0,True,True
949805,175184,A,1.0,1.0,True,True
1369925,175187,A,1.0,1.0,True,True
1449361,175201,A,1.0,1.0,True,True
959987,175202,A,1.0,1.0,True,True
997344,175205,A,1.0,1.0,True,True
1097810,175207,A,1.0,1.0,True,True
979355,175208,A,1.0,1.0,True,True
1442123,175214,A,1.0,1.0,True,True
1427272,175215,A,1.0,1.0,True,True
1295179,175219,A,1.0,1.0,True,True
967944,175220,A,1.0,1.0,True,True
1465597,175223,A,1.0,0.87,True,True
1522001,175224,A,1.0,1.0,True,True
1498685,175226,A,1.0,1.0,True,True
926635,175228,A,1.0,1.0,True,True
1456151,175229,A,1.0,1.0,True,True
1521998,175233,A,1.0,1.0,True,True
1442112,175235,A,1.0,1.0,True,True
1329888,175236,A,1.0,0.914,True,True
1442138,175239,A,1.0,1.0,True,True
1522006,175241,A,1.0,0.929,True,True
996920,175245,A,1.0,1.0,True,True
695441,175253,A,1.0,1.0,True,True
1522003,175256,A,1.0,0.857,True,True
1498381,175258,A,1.0,0.889,True,True
1498561,175264,A,1.0,1.0,True,True
1465607,175272,A,1.0,1.0,True,True
1450815,175273,A,1.0,0.903,True,True
1498609,175275,A,1.0,0.875,True,True
1522002,175276,A,1.0,0.88,True,True
1558806,175281,A,1.0,1.0,True,True
1425702,175282,A,1.0,1.0,True,True
1522007,175286,A,1.0,0.897,True,True
1521997,175287,A,1.0,1.0,True,True
1498658,175294,A,1.0,1.0,True,True
741303,175295,A,1.0,0.857,True,True
1390563,175298,A,1.0,1.0,True,True
1445208,175299,A,1.0,1.0,True,True
282308,175309,A,0.755,1.0,True,True
1325683,175315,A,1.0,1.0,True,True
943110,175317,A,1.0,1.0,True,True
1317203,175324,A,1.0,1.0,True,True
1479667,175327,A,1.0,1.0,True,True
1390576,175332,A,1.0,1.0,True,True
1317316,175337,A,1.0,1.0,True,True
955923,175353,A,1.0,0.889,True,True
1466645,175357,A,1.0,1.0,True,True
1498547,175363,A,1.0,1.0,True,True
500438,175369,A,1.0,1.0,True,True
1035271,175373,A,1.0,1.0,True,True
1493170,175376,A,1.0,1.0,True,True
1479669,175377,A,1.0,0.909,True,True
56516,175380,A,1.0,1.0,True,True
1464758,175399,A,1.0,0.87,True,True
669717,175407,A,1.0,1.0,True,True
925531,175409,A,1.0,1.0,True,True
1498644,175413,A,1.0,1.0,True,True
447610,175417,A,1.0,1.0,True,True
1467277,175418,A,1.0,1.0,True,True
56264,175419,A,1.0,0.857,True,True
1429290,175433,A,1.0,1.0,True,True
456264,175434,A,1.0,1.0,True,True
1322994,175437,A,1.0,1.0,True,True
695885,175439,A,1.0,1.0,True,True
800078,175444,A,1.0,1.0,True,True
1080824,175451,A,1.0,1.0,True,True
495875,175457,A,1.0,0.889,True,True
1479666,175459,A,1.0,1.0,True,True
1498618,175464,A,1.0,0.867,True,True
1337537,175466,A,1.0,1.0,True,True
1247500,175468,A,1.0,1.0,True,True
1522005,175470,A,1.0,1.0,True,True
1524294,175472,A,1.0,1.0,True,True
1169034,175478,A,1.0,1.0,True,True
945378,175488,A,1.0,0.889,True,True
1086328,175489,A,1.0,1.0,True,True
881390,175501,A,1.0,1.0,True,True
1498587,175502,A,1.0,1.0,True,True
1425930,175507,A,0.636,0.903,True,True
1522768,175511,A,1.0,1.0,True,True
165879,175521,A,1.0,0.872,True,True
1498669,175522,A,1.0,1.0,True,True
473228,175528,A,1.0,1.0,True,True
61898,175530,A,1.0,1.0,True,True
1369942,175531,A,1.0,1.0,True,True
880401,175532,A,1.0,1.0,True,False
1123110,175539,A,1.0,0.882,True,True
880775,175540,A,1.0,1.0,True,True
1534147,175542,A,1.0,1.0,True,True
1123111,175543,A,1.0,1.0,True,True
1522000,175545,A,1.0,0.889,True,True
1370028,175548,A,1.0,1.0,True,True
1390578,175550,A,1.0,1.0,True,True
1390349,175551,A,1.0,1.0,True,True
926864,175553,A,1.0,1.0,True,True
1524479,175555,A,1.0,1.0,True,True
1471114,175557,A,1.0,1.0,True,True
1370108,175558,A,1.0,1.0,True,True
1509777,175564,A,1.0,1.0,True,True
1071672,175565,A,1.0,1.0,True,True
1095942,175567,A,1.0,1.0,True,True
1270455,175568,A,1.0,0.917,True,True
521174,17E011,A,1.0,0.87,True,True
1276596,17E026,A,1.0,1.0,True,True
140777,17E034,A,1.0,1.0,True,True
315713,17E038,A,1.0,0.857,True,True
1274850,17E451,A,1.0,1.0,True,True
730872,17E585,A,1.0,1.0,True,True
1530287,185005,A,1.0,1.0,True,True
1062295,185015,A,1.0,1.0,True,True
1476306,185029,A,1.0,1.0,True,True
1358067,185046,A,1.0,1.0,True,True
158624,185057,A,1.0,1.0,True,True
1123495,185061,A,1.0,1.0,True,True
135862,185069,A,1.0,1.0,True,True
1020529,185076,A,1.0,1.0,True,True
1129010,185087,A,1.0,1.0,True,False
139985,185089,A,1.0,1.0,True,True
1467780,185090,A,1.0,1.0,True,True
1328335,185096,A,1.0,1.0,True,True
1080729,185103,A,1.0,1.0,True,True
136598,185120,A,0.643,1.0,True,True
213469,185132,A,1.0,1.0,True,True
803163,185133,A,1.0,0.889,True,True
1436131,185134,A,1.0,1.0,True,False
1100271,185138,A,1.0,1.0,True,True
140583,185141,A,1.0,1.0,True,True
1209297,185144,A,1.0,1.0,True,True
117289,185145,A,1.0,0.968,True,True
135260,185146,A,1.0,1.0,True,True
1155826,185148,A,1.0,1.0,True,True
136457,185151,A,1.0,1.0,True,True
555030,185152,A,1.0,1.0,True,True
890783,185155,A,1.0,1.0,True,True
676142,185164,A,1.0,1.0,True,True
909242,185166,A,1.0,1.0,True,True
1288984,185167,A,1.0,1.0,True,True
1443052,185170,A,1.0,0.867,True,True
1250614,185171,A,1.0,1.0,True,True
1048324,185173,A,1.0,1.0,True,True
1426080,185174,A,1.0,1.0,True,True
1207696,185177,A,1.0,1.0,True,True
136719,185180,A,0.727,1.0,True,True
1030145,185183,A,1.0,1.0,True,True
550443,185187,A,1.0,0.974,True,True
136185,185195,A,1.0,1.0,True,True
1444915,185197,A,1.0,1.0,True,True
1258942,185200,A,1.0,1.0,True,True
140067,185205,A,1.0,1.0,True,False
1102667,185207,A,1.0,1.0,True,True
136421,185209,A,1.0,1.0,True,True
117413,185210,A,1.0,1.0,True,True
143640,185211,A,0.698,0.867,True,True
735547,185213,A,1.0,0.857,True,True
1144932,185218,A,1.0,1.0,True,True
1475711,185221,A,1.0,1.0,True,True
1528870,185222,A,1.0,0.895,True,True
982326,185224,A,1.0,1.0,True,True
680720,185225,A,1.0,1.0,True,True
1503529,185227,A,1.0,1.0,True,True
1444515,185229,A,1.0,1.0,True,True
1463382,185230,A,1.0,0.968,True,True
806814,185237,A,1.0,1.0,True,True
888310,185240,A,1.0,1.0,True,True
1401239,185241,A,1.0,1.0,True,True
1440884,185243,A,1.0,1.0,True,True
136489,185246,A,1.0,1.0,True,True
1127093,185248,A,1.0,1.0,True,True
136617,185249,A,0.609,1.0,True,True
1192982,185250,A,1.0,1.0,True,True
572457,185252,A,1.0,1.0,True,True
70136,185254,A,1.0,1.0,True,True
567929,185258,A,1.0,1.0,True,True
566363,185259,A,1.0,1.0,True,True
1244802,185262,A,1.0,1.0,True,True
1463992,185264,A,1.0,1.0,True,True
1226719,185265,A,1.0,1.0,True,True
1087077,185266,A,1.0,1.0,True,True
1062005,185268,A,1.0,1.0,True,True
1337936,185269,A,1.0,1.0,True,True
1148833,185270,A,0.741,1.0,True,True
1220466,185271,A,1.0,1.0,True,True
1291912,185272,A,1.0,1.0,True,True
1163533,185273,A,1.0,1.0,True,True
140697,185275,A,1.0,0.968,True,True
136567,185277,A,0.63,1.0,True,True
1196464,185279,A,1.0,1.0,True,True
1090582,185283,A,1.0,1.0,True,True
1196837,185286,A,1.0,1.0,True,True
135573,185287,A,1.0,1.0,True,True
1271582,185290,A,1.0,1.0,True,True
1465188,185293,A,1.0,1.0,True,True
1428999,185294,A,1.0,1.0,True,True
1438706,185295,A,1.0,1.0,True,True
57671,185297,A,1.0,1.0,True,True
1438902,185298,A,1.0,1.0,True,True
1451297,185302,A,1.0,1.0,True,True
136332,185304,A,1.0,1.0,True,True
616601,185305,A,1.0,0.902,True,True
1062293,185309,A,1.0,1.0,True,True
1109058,185314,A,1.0,1.0,True,True
135134,185315,A,0.714,1.0,True,True
1205943,185316,A,1.0,0.88,True,True
1471422,185318,A,1.0,1.0,True,True
970171,185325,A,1.0,1.0,True,True
154943,185327,A,0.737,1.0,True,True
879938,185330,A,1.0,1.0,True,True
1452215,185331,A,1.0,1.0,True,False
1557989,185332,A,1.0,0.914,True,True
154932,185335,A,1.0,1.0,True,True
867065,185336,A,1.0,1.0,True,True
135679,185337,A,1.0,1.0,True,True
1143711,185339,A,1.0,1.0,True,True
140627,185340,A,1.0,1.0,True,True
1370058,185341,A,1.0,1.0,True,True
136549,185342,A,0.615,1.0,True,True
135629,185346,A,1.0,1.0,True,True
1117365,185348,A,1.0,1.0,True,True
136662,185349,A,0.698,1.0,True,True
140249,185350,A,1.0,1.0,True,True
1452123,185353,A,1.0,1.0,True,True
1275066,185354,A,1.0,0.917,True,True
1455819,185355,A,1.0,1.0,True,True
802417,185358,A,1.0,1.0,True,True
555504,185359,A,1.0,1.0,True,True
1502614,185362,A,1.0,1.0,True,True
880977,185363,A,1.0,1.0,True,True
990402,185366,A,1.0,1.0,True,False
1517678,185378,A,1.0,1.0,True,False
442072,185379,A,1.0,1.0,True,True
1212037,185382,A,1.0,1.0,True,True
814194,185383,A,1.0,1.0,True,True
1435479,185384,A,1.0,0.938,True,True
1537661,185389,A,1.0,1.0,True,True
1445912,185392,A,1.0,1.0,True,True
1445549,185399,A,1.0,1.0,True,True
1460231,185400,A,1.0,0.889,True,True
1282886,185401,A,1.0,1.0,True,True
566441,185402,A,1.0,1.0,True,True
135813,185408,A,1.0,0.963,True,True
1442518,185410,A,0.978,1.0,True,True
1539468,185414,A,1.0,1.0,True,True
1442952,185433,A,1.0,1.0,True,True
1258489,185434,A,1.0,1.0,True,False
1453034,185440,A,1.0,1.0,True,True
1102268,185442,A,1.0,1.0,True,True
1260559,185443,A,1.0,1.0,True,True
1531846,185444,A,1.0,1.0,True,True
1301808,185445,A,1.0,1.0,True,True
134936,185446,A,1.0,1.0,True,True
1274356,185447,A,1.0,1.0,True,True
1432971,185449,A,1.0,1.0,True,True
1479995,185451,A,1.0,0.957,True,True
1505182,185455,A,1.0,1.0,True,True
117308,185461,A,1.0,1.0,True,True
1508688,185462,A,1.0,1.0,True,True
1474227,185464,A,1.0,0.909,True,True
216249,185465,A,1.0,1.0,True,True
117401,185466,A,1.0,1.0,True,True
1467287,185468,A,1.0,0.941,True,True
802836,185469,A,1.0,1.0,True,True
117389,185470,A,1.0,1.0,True,True
433664,185471,A,0.952,1.0,True,True
433713,185472,A,0.938,1.0,True,True
117384,185474,A,1.0,1.0,True,False
135667,185476,A,1.0,1.0,True,True
150418,185478,A,1.0,1.0,True,True
367648,185482,A,1.0,0.947,True,True
461684,185483,A,1.0,1.0,True,True
1453033,185484,A,1.0,1.0,True,True
1508700,185485,A,1.0,1.0,True,True
1508690,185487,A,1.0,1.0,True,True
1036411,185488,A,1.0,1.0,True,True
886634,195156,A,1.0,1.0,True,True
1044721,195180,A,0.636,0.9,True,True
1295528,195184,A,1.0,1.0,True,True
1447948,195204,A,1.0,1.0,True,True
1535036,195210,A,1.0,0.884,True,True
954917,195220,A,1.0,1.0,True,True
262027,195248,A,1.0,1.0,True,True
1470192,195249,A,1.0,1.0,True,True
65875,195257,A,1.0,1.0,True,True
1021359,195258,A,1.0,1.0,True,True
162501,195265,A,1.0,0.889,True,True
1278415,195272,A,1.0,1.0,True,True
436310,195275,A,1.0,1.0,True,True
930828,195281,A,1.0,1.0,True,True
1493232,195301,A,1.0,1.0,True,True
1493993,195302,A,1.0,1.0,True,True
1252095,195303,A,1.0,1.0,True,True
1268429,195304,A,1.0,1.0,True,True
959753,195310,A,1.0,0.909,True,True
1466149,195312,A,1.0,1.0,True,True
577010,195314,A,1.0,1.0,True,True
865814,195316,A,1.0,1.0,True,True
1256712,195318,A,1.0,1.0,True,True
417720,195321,A,0.737,0.864,True,True
1295660,195326,A,1.0,1.0,True,True
1071891,195328,A,1.0,1.0,True,True
1467333,195336,A,1.0,1.0,True,True
235845,195342,A,1.0,1.0,True,True
1491575,195349,A,1.0,1.0,True,True
1248747,195350,A,1.0,1.0,True,True
1322844,195359,A,1.0,1.0,True,True
1493125,195361,A,1.0,1.0,True,True
1076084,195362,A,1.0,1.0,True,True
1494103,195363,A,1.0,1.0,True,True
950022,195369,A,1.0,1.0,True,True
1086232,195373,A,1.0,1.0,True,True
1208861,195376,A,1.0,1.0,True,True
1275734,195380,A,1.0,1.0,True,True
1220670,195382,A,0.927,1.0,True,True
48035,195389,A,1.0,0.857,True,True
261054,195390,A,1.0,1.0,True,True
1523480,195392,A,0.783,1.0,True,True
472409,195393,A,1.0,1.0,True,True
650463,195394,A,1.0,1.0,True,True
1104868,195398,A,1.0,1.0,True,True
1499309,195399,A,1.0,1.0,True,True
1075081,195401,A,1.0,0.895,True,True
894419,195404,A,1.0,1.0,True,True
345129,195408,A,1.0,1.0,True,True
258880,195413,A,1.0,1.0,True,True
553111,195416,A,1.0,1.0,True,True
547357,195424,A,1.0,1.0,True,True
1316736,195426,A,1.0,1.0,True,True
1252827,195430,A,1.0,1.0,True,True
1432687,195431,A,1.0,1.0,True,True
1455091,195438,A,1.0,1.0,True,True
1499305,195439,A,1.0,1.0,True,True
1123365,195442,A,1.0,1.0,True,True
1432024,195443,A,0.762,1.0,True,True
553153,195445,A,1.0,1.0,True,True
553156,195446,A,1.0,1.0,True,True
1093061,195449,A,0.783,1.0,True,True
262692,195452,A,1.0,1.0,True,True
891474,195459,A,1.0,1.0,True,True
1074201,195460,A,1.0,1.0,True,True
1279233,195463,A,1.0,1.0,True,True
1437798,195464,A,1.0,1.0,True,True
1074210,195471,A,1.0,1.0,True,True
935072,195472,A,1.0,1.0,True,True
422085,195473,A,1.0,1.0,True,True
998796,195476,A,1.0,1.0,True,True
1101661,195481,A,1.0,1.0,True,True
797844,195482,A,1.0,1.0,True,True
995529,195483,A,1.0,1.0,True,True
906396,195486,A,1.0,1.0,True,True
1449327,195488,A,1.0,0.897,True,True
1081501,195491,A,0.667,1.0,True,True
553090,195493,A,1.0,0.929,True,True
131358,195496,A,1.0,1.0,True,True
1190155,195497,A,1.0,1.0,True,True
553163,195499,A,1.0,1.0,True,True
1494058,195500,A,1.0,1.0,True,True
593731,195501,A,1.0,1.0,True,True
1400088,195502,A,1.0,0.897,True,True
109726,195507,A,1.0,1.0,True,True
1529810,195509,A,1.0,0.857,True,True
1449337,195512,A,1.0,1.0,True,True
810219,195513,A,1.0,1.0,True,False
1448474,195515,A,1.0,1.0,True,False
735936,195519,A,1.0,1.0,True,True
593713,195524,A,1.0,0.889,True,True
553143,195525,A,1.0,1.0,True,True
42399,195526,A,1.0,1.0,True,True
553144,195527,A,1.0,0.903,True,True
1494022,195528,A,1.0,1.0,True,True
1084556,195529,A,1.0,1.0,True,True
48337,195531,A,1.0,1.0,True,True
903458,195532,A,1.0,1.0,True,True
1314521,195533,A,1.0,0.88,True,True
553082,195535,A,1.0,0.944,True,True
920414,195536,A,1.0,1.0,True,True
1083524,195537,A,1.0,1.0,True,True
1096251,195538,A,1.0,0.944,True,True
553107,195539,A,1.0,0.897,True,True
1269254,195541,A,1.0,1.0,True,True
1093901,195544,A,1.0,1.0,True,True
1447705,195550,A,1.0,0.941,True,True
553140,195555,A,1.0,1.0,True,True
553085,195556,A,1.0,1.0,True,True
489873,195558,A,1.0,0.97,True,True
553154,195559,A,1.0,1.0,True,True
1173712,195560,A,1.0,1.0,True,True
1074578,195561,A,1.0,1.0,True,True
995824,195563,A,1.0,1.0,True,True
280297,195567,A,1.0,1.0,True,True
1280016,195568,A,1.0,1.0,True,True
921002,195573,A,0.667,1.0,True,True
1289417,195575,A,1.0,1.0,True,True
223025,195583,A,1.0,1.0,True,True
1446171,195588,A,0.791,1.0,True,True
1529743,195589,A,1.0,1.0,True,True
925154,195592,A,1.0,1.0,True,True
263850,195593,A,1.0,1.0,True,True
635902,195594,A,1.0,1.0,True,True
281999,195596,A,1.0,1.0,True,True
641842,195600,A,1.0,1.0,True,True
964124,195604,A,0.762,1.0,True,True
421927,195605,A,1.0,1.0,True,True
294624,195611,A,1.0,1.0,True,True
1448417,195615,A,1.0,1.0,True,True
717879,195620,A,1.0,1.0,True,True
917632,195624,A,1.0,1.0,True,True
88142,195630,A,1.0,0.878,True,True
46318,195633,A,1.0,1.0,True,True
1074598,195635,A,1.0,1.0,True,True
57342,195637,A,1.0,1.0,True,True
1421634,195644,A,1.0,0.923,True,True
456784,205004,A,1.0,1.0,True,True
364006,205011,A,1.0,1.0,True,True
920532,205012,A,1.0,1.0,True,True
1471804,205031,A,1.0,1.0,True,True
143279,205052,A,1.0,1.0,True,True
1114651,205053,A,1.0,1.0,True,True
83311,205054,A,1.0,1.0,True,True
1464349,205060,A,1.0,1.0,True,True
1557828,205062,A,1.0,1.0,True,True
1514465,205063,A,1.0,1.0,True,True
456836,205064,A,1.0,1.0,True,True
1473896,205068,A,1.0,1.0,True,True
1498566,205069,A,1.0,1.0,True,True
78185,205070,A,1.0,1.0,True,True
1506841,205072,A,1.0,1.0,True,True
463562,205074,A,1.0,1.0,True,True
143272,205076,A,1.0,1.0,True,True
1491610,205077,A,1.0,1.0,True,True
1330710,205079,A,1.0,1.0,True,True
143285,205090,A,1.0,1.0,True,True
1471183,205091,A,1.0,1.0,True,True
736074,205097,A,1.0,1.0,True,True
456752,205098,A,1.0,1.0,True,True
1444392,205099,A,1.0,1.0,True,True
457034,205103,A,1.0,1.0,True,True
1450437,205108,A,1.0,1.0,True,True
463073,205109,A,1.0,1.0,True,True
839576,205114,A,1.0,1.0,True,True
456509,205115,A,1.0,1.0,True,True
456956,205116,A,1.0,1.0,True,True
1478298,205117,A,1.0,1.0,True,True
1463559,205122,A,1.0,1.0,True,True
1159872,205124,A,1.0,1.0,True,True
473820,205127,A,1.0,1.0,True,True
143271,205128,A,1.0,1.0,True,True
143265,205131,A,1.0,1.0,True,True
1291298,205134,A,1.0,1.0,True,True
143283,205136,A,1.0,1.0,True,True
